human_time,timestamp,x,y,z,,,x2-x1,y2-y1,,거리,,,,,,,,,,,,,,
2026-03-26 20:08:21.534,1774523301.53495,-28.8928143969679,-27.8155726292171,0,,,-0.227914471121039,0.0257898974232376,,0.22936897121338,,,,,,,,,,,,,,
2026-03-26 20:08:21.784,1774523301.78491,-29.1207288680889,-27.7897827317938,0,,,-0.188245378842112,-0.00253365887328982,,0.188262428760219,,,,,,,,,,,,,,
2026-03-26 20:08:22.034,1774523302.0349,-29.308974246931,-27.7923163906671,0,,,-0.177964152186178,-0.0123642324469984,,0.17839314366687,,,,,,,,,,,,,,
2026-03-26 20:08:22.284,1774523302.28491,-29.4869383991172,-27.8046806231141,0,,,-0.177964152360801,-0.0123642347753048,,0.178393144002445,,,,,,,,,,,,,,
2026-03-26 20:08:22.534,1774523302.53494,-29.664902551478,-27.8170448578894,0,,,-0.169138735276647,-0.0111960917711258,,0.169508891335915,,,,,,,,,,,,,,
2026-03-26 20:08:22.794,1774523302.79491,-29.8340412867547,-27.8282409496605,0,,,-0.20298459508922,-0.0268673999235034,,0.204754982899523,,,,,,,,,,,,,,
2026-03-26 20:08:23.034,1774523303.03489,-30.0370258818439,-27.855108349584,0,,,-0.202984593110159,-0.0268674050457776,,0.204754981609705,,,,,,,,,,,,,,
2026-03-26 20:08:23.284,1774523303.28488,-30.240010474954,-27.8819757546298,0,,,-0.241197882103734,-0.00954257557168603,,0.241386576014218,,,,,,,,,,,,,,
2026-03-26 20:08:23.534,1774523303.53491,-30.4812083570578,-27.8915183302015,0,,,-0.220635426347144,-0.0292037134058774,,0.222559763290849,,,,,,,,,,,,,,
2026-03-26 20:08:23.784,1774523303.78498,-30.7018437834049,-27.9207220436074,0,,,-0.238195706158876,0.035620414186269,,0.240844365388371,,,,,,,,,,,,,,
2026-03-26 20:08:24.034,1774523304.03485,-30.9400394895638,-27.8851016294211,0,,,-0.261760338034946,0.010118531063199,,0.261955834519956,,,,,,,,,,,,,,
2026-03-26 20:08:24.284,1774523304.28494,-31.2017998275987,-27.8749830983579,0,,,-0.23965152236633,0.0466191149316728,,0.244143797892783,,,,,,,,,,,,,,
2026-03-26 20:08:24.535,1774523304.53501,-31.4414513499651,-27.8283639834262,0,,,-0.239651525276713,0.0466191051527858,,0.244143798882342,,,,,,,,,,,,,,
2026-03-26 20:08:24.784,1774523304.78491,-31.6811028752418,-27.7817448782735,0,,,-0.210263652727008,0.0281261233612895,,0.212136471342007,,,,,,,,,,,,,,
2026-03-26 20:08:25.034,1774523305.03491,-31.8913665279688,-27.7536187549122,0,,,-0.219089072372299,0.0269579654559493,,0.220741372502933,,,,,,,,,,,,,,
2026-03-26 20:08:25.284,1774523305.2849,-32.1104556003411,-27.7266607894562,0,,,-0.227914492541458,0.025789812207222,,0.229368982916423,,,,,,,,,,,,,,
2026-03-26 20:08:25.534,1774523305.53488,-32.3383700928825,-27.700870977249,0,,,-0.222000701527577,0.0489553813822567,,0.227334425120831,,,,,,,,,,,,,,
2026-03-26 20:08:25.784,1774523305.78493,-32.5603707944101,-27.6519155958667,0,,,-0.201438243908342,0.0292942500673234,,0.203557164442531,,,,,,,,,,,,,,
2026-03-26 20:08:26.034,1774523306.03493,-32.7618090383185,-27.6226213457994,0,,,-0.211719477199949,0.0391248092055321,,0.215304174881002,,,,,,,,,,,,,,
2026-03-26 20:08:26.284,1774523306.28498,-32.9735285155184,-27.5834965365939,0,,,-0.210263664834201,0.0281260898336768,,0.212136478897057,,,,,,,,,,,,,,
2026-03-26 20:08:26.535,1774523306.53505,-33.1837921803526,-27.5553704467602,0,,,-0.213175295270048,0.0501235099509358,,0.218988750312142,,,,,,,,,,,,,,
2026-03-26 20:08:26.784,1774523306.78497,-33.3969674756227,-27.5052469368093,0,,,-0.248476967215538,0.0454508978873491,,0.25259965826461,,,,,,,,,,,,,,
2026-03-26 20:08:27.034,1774523307.03494,-33.6454444428382,-27.4597960389219,0,,,-0.22791450843215,0.0257897693663836,,0.229368993889409,,,,,,,,,,,,,,
2026-03-26 20:08:27.284,1774523307.28497,-33.8733589512704,-27.4340062695555,0,,,-0.255846575659234,0.0332840187475085,,0.258002511965563,,,,,,,,,,,,,,
