human_time,timestamp,x,y,z,qx,qy,qz,qw
2026-02-18 21:22:08.577,1771417328.577107,-8.599107047974105,-0.6787122671995268,0.0,0.0,0.0,0.9995675924256363,0.029404560401696103
2026-02-18 21:22:08.587,1771417328.587181,-8.632932476400187,-0.6673124793255086,0.0,0.0,0.0,0.9995752562725294,0.029142873017381634
2026-02-18 21:22:08.597,1771417328.597187,-8.668308894052073,-0.6553307697733763,0.0,0.0,0.0,0.9995853681510914,0.028793953848801915
2026-02-18 21:22:08.607,1771417328.607136,-8.7045013906322,-0.643028985733864,0.0,0.0,0.0,0.9995928721418211,0.02853226179721462
2026-02-18 21:22:08.617,1771417328.617141,-8.739100140924522,-0.6312102313543614,0.0,0.0,0.0,0.9996027708746668,0.02818333656060791
2026-02-18 21:22:08.627,1771417328.627185,-8.774843467326159,-0.6189434385684188,0.0,0.0,0.0,0.9996125478179928,0.027834407570864906
2026-02-18 21:22:08.637,1771417328.63724,-8.810812871301227,-0.6065574176193903,0.0,0.0,0.0,0.9996198005946255,0.027572708593120717
2026-02-18 21:22:08.647,1771417328.647265,-8.845479563418934,-0.5945698260968917,0.0,0.0,0.0,0.9996269848591924,0.027311007695065836
2026-02-18 21:22:08.657,1771417328.657223,-8.881473571151412,-0.582069163515174,0.0,0.0,0.0,0.9996341006055841,0.027049305101331703
2026-02-18 21:22:08.667,1771417328.667228,-8.91374702377266,-0.5708189846530476,0.0,0.0,0.0,0.9996388063794817,0.02687483544517408
2026-02-18 21:22:08.677,1771417328.677087,-8.948974164264195,-0.5584829675140379,0.0,0.0,0.0,0.9996481265571588,0.02652589434425337
2026-02-18 21:22:08.687,1771417328.687114,-8.985182985945448,-0.5457456975088872,0.0,0.0,0.0,0.999655036767502,0.02626418598327823
2026-02-18 21:22:08.697,1771417328.69725,-9.021291824915107,-0.5329866746553159,0.0,0.0,0.0,0.999661878456844,0.026002476038525523
2026-02-18 21:22:08.707,1771417328.707112,-9.058162256854226,-0.5199040876488422,0.0,0.0,0.0,0.9996708941282559,0.02565352671297688
2026-02-18 21:22:08.717,1771417328.717357,-9.09467344480931,-0.5068901901578865,0.0,0.0,0.0,0.9996775759497659,0.02539181252293582
2026-02-18 21:22:08.727,1771417328.727139,-9.131247607111158,-0.49379992568603615,0.0,0.0,0.0,0.9996863784591455,0.02504285772905986
2026-02-18 21:22:08.737,1771417328.737145,-9.168110237170488,-0.4805670359216215,0.0,0.0,0.0,0.9996929004066057,0.02478113953449843
2026-02-18 21:22:08.747,1771417328.747136,-9.205524284769144,-0.467081928773675,0.0,0.0,0.0,0.9996993538375569,0.024519419584709767
2026-02-18 21:22:08.757,1771417328.757161,-9.241951839802782,-0.4539105007162655,0.0,0.0,0.0,0.9997014897591247,0.024432179055231533
